50 1225 
33 40 65.78844883412285 
33 41 63.50590523722971 
33 42 67.88961628997471 
33 43 63.7808748764079 
33 44 61.94352266379432 
33 45 62.656843201680694 
33 46 64.37452912449146 
33 47 65.46663272232657 
33 48 62.789171040872965 
33 49 63.235116826016856 
33 50 63.198101237299845 
34 35 54.749246570158384 
34 36 60.99442597483806 
34 37 58.16356247686347 
34 38 58.95320177903826 
34 39 58.40479432375393 
34 40 62.40192304729078 
34 41 60.225575962376645 
34 42 64.12425438163004 
34 43 60.5187574228024 
34 44 58.681513272920974 
34 45 59.451492832392354 
34 46 60.73121108622814 
34 47 62.35960230790443 
34 48 60.032324625987954 
34 49 60.362902514706825 
34 50 60.310198142602715 
35 36 59.798662192393564 
35 37 57.08169584026039 
35 38 58.09578297949 
35 39 58.0430874437258 
35 40 61.85887163536044 
35 41 60.473134530963414 
35 42 64.50581369148055 
35 43 60.4979338490167 
35 44 58.59180830116101 
35 45 59.06843488700204 
35 46 61.14965249288012 
35 47 61.665873868777695 
35 48 59.78026430185802 
35 49 60.048980007990146 
35 50 59.447455790807396 
36 37 62.52199612936234 
36 38 63.530150322504355 
36 39 63.1183016248061 
36 40 67.01492371106603 
36 41 64.84535449822138 
36 42 68.91095703877578 
36 43 65.13309450655635 
36 44 63.85389573080095 
36 45 64.04592102546421 
36 46 65.2125754743669 
36 47 66.54261792265164 
36 48 65.30145480768402 
36 49 65.10053763218856 
36 50 65.02399557086599 
37 38 60.402648948535365 
37 39 60.308208396535875 
37 40 63.972806722856866 
37 41 62.26620271061983 
37 42 66.14136375975325 
37 43 62.45702522534995 
37 44 60.49694207147994 
37 45 61.100900157035326 
37 46 62.88656454283379 
37 47 63.56886030125127 
37 48 61.75370434233075 
37 49 62.24885541116399 
37 50 61.971606401641715 
38 39 61.08944262309159 
38 40 65.89294347652107 
38 41 63.552497983950246 
38 42 67.63963335205182 
38 43 63.82413336661924 
38 44 62.0686716468139 
38 45 62.8340671928851 
38 46 64.02124647333883 
38 47 65.25549785267138 
38 48 63.03903552561698 
38 49 63.241758356326564 
38 50 63.18006014558707 
39 40 64.70455934476334 
39 41 63.04823550266891 
39 42 67.17499534797155 
39 43 63.224046058442035 
39 44 61.19052214191345 
39 45 61.7980582219215 
39 46 63.61603571427569 
39 47 64.43229004156224 
39 48 62.457985878508765 
39 49 63.071388124885914 
39 50 62.77483572260464 
40 41 67.21368908191248 
40 42 71.30413732736692 
40 43 67.44983320957881 
40 44 65.6542458642242 
40 45 66.44937922960605 
40 46 67.72680414725029 
40 47 68.84765791223403 
40 48 66.60120119036893 
40 49 66.85895601936961 
40 50 66.70891994328794 
41 42 69.66692184961238 
41 43 65.78966484182754 
41 44 63.649666142093785 
41 45 64.2339474110069 
41 46 66.20422947214173 
41 47 66.80958015135255 
41 48 64.53681120105021 
41 49 65.16901104052447 
41 50 64.88204682344724 
42 43 69.88333134589392 
42 44 67.69549468022225 
42 45 68.19824044651006 
42 46 70.4769465853906 
42 47 71.07967360645377 
42 48 68.5638388656878 
42 49 69.4118145563131 
42 50 69.24651615785447 
43 44 63.886461789646795 
43 45 64.41273166075166 
43 46 66.34756966159348 
43 47 67.07398899722604 
43 48 64.77653896280658 
43 49 65.37583651472461 
43 50 65.19110368754313 
44 45 62.625873247404705 
44 46 64.13267497929586 
44 47 65.02245765887352 
44 48 63.39558344238185 
44 49 63.31666447310692 
44 50 63.173412128837874 
45 46 64.73237211782062 
45 47 65.75469564981651 
45 48 63.62923856215788 
45 49 63.873938347341635 
45 50 63.592452382338585 
46 47 67.33112207590186 
46 48 64.90670227334 
46 49 65.78054423611893 
46 50 65.45227268781429 
47 48 66.25013207534005 
47 49 66.60990917273494 
47 50 66.52608510952678 
48 49 64.4940307315336 
48 50 64.32728814430156 
49 50 64.92303135251773 
